date,prices,market_caps,total_volumes
2021-10-19,116.8519280446817,1572991457.2910595,9436525.478029292
2021-10-20,123.8395220549596,1659424988.640953,17255383.4660396
2021-10-21,126.45489389431474,1703395523.6844528,12497001.545267675
2021-10-22,122.70734226104696,1647471776.101787,15302400.520462891
2021-10-23,123.07860466048386,1655253265.7188685,10576972.994165393
2021-10-24,131.6150511748764,1765376976.5001514,11374192.29502268
2021-10-25,122.13354118160017,1645736755.4866111,10391761.268858025
2021-10-26,125.62779330946904,1688032881.8157935,10756972.704275768
2021-10-27,119.48501998695868,1611134081.705116,15639068.930191178
2021-10-28,109.5352937597319,1471448122.1664102,14368991.50222534
2021-10-29,111.23264511569457,1492841487.031252,9531604.743395649
2021-10-30,117.56572532042163,1578230628.6488187,13738251.860441055
2021-10-31,115.969616977265,1577988372.070611,11022267.36292114
2021-11-01,114.82220703325666,1544924067.1298227,11228299.654787987
2021-11-02,111.98476485546657,1505465970.1102314,14048139.113221236
2021-11-03,112.80663321685032,1513863790.9391224,9381554.302751703
2021-11-04,112.11450660215968,1509501005.075147,11654835.144985393
2021-11-05,107.74866279760629,1447337443.0310595,9587166.448767737
2021-11-06,104.433971412266,1406843294.9012887,10356113.188307827
2021-11-07,107.22685155756191,1452168226.4292057,9974512.173234552
2021-11-08,108.34356048241156,1455386452.0099378,7913921.775105365
2021-11-09,108.578679997063,1469902052.768158,9674993.767797165
2021-11-10,107.37890294591466,1447845948.872013,10427258.838132111
2021-11-11,101.91661086231028,1370989162.307964,10293443.086626532
2021-11-12,108.167605061966,1457894623.3855023,9467820.474757409
2021-11-13,112.87959218808096,1520891272.4595127,16139714.92962566
2021-11-14,114.49214800099944,1543599970.648955,11614950.903688535
2021-11-15,119.05718656307096,1600505507.874976,17806313.055873603
2021-11-16,113.56517659812934,1533184747.8212693,15218365.934379475
2021-11-17,108.48292410980294,1465236017.310617,13082407.130954295
2021-11-18,110.60967932642406,1488271849.2514992,8852768.845069792
2021-11-19,107.20396009510864,1448076674.936332,10222671.451250888
2021-11-20,108.09027459598016,1457131619.1890626,7843270.423535982
2021-11-21,111.35802295074078,1503792882.7441518,7126614.563579859
2021-11-22,112.5735261786961,1522791147.388924,8240357.928884602
2021-11-23,107.59476457425936,1454113009.849876,8249433.391696082
2021-11-24,109.7577444007551,1483381282.783835,8266964.556919453
2021-11-25,106.82764036163805,1445105591.385002,8380400.893127576
2021-11-26,108.41166916670826,1468171436.395223,7993634.20243106
2021-11-27,94.0581145894754,1270531742.8403034,18862689.801554624
2021-11-28,101.53894669096476,1371663124.1767488,9720365.03078349
2021-11-29,105.7319770749222,1432048003.5329702,10412619.049553389
2021-11-30,105.6035938729413,1433333943.196775,8715289.156163763
2021-12-01,104.8265813454181,1423611288.581092,6402635.991900613
2021-12-02,105.83148519579709,1433649597.766746,7706290.818050403
2021-12-03,104.83784521655834,1419163731.7968626,8143155.59957172
2021-12-04,106.15104139470046,1438756492.7882707,9825777.85874536
2021-12-05,89.08439320944646,1209357528.723809,13853166.925822187
2021-12-06,97.27195137514263,1347139958.8713982,12367441.197026484
2021-12-07,97.03405862410536,1316070609.604618,16434344.143486151
2021-12-08,94.290630879061,1274943164.8203342,8437320.902930582
2021-12-09,91.43566892294648,1241291858.8465986,10320549.409827525
2021-12-10,81.31734128493706,1108337714.2943206,7273297.234848619
2021-12-11,77.60390518394779,1053481898.8754756,3684238.549533833
2021-12-12,77.45335963952648,1051597606.3675588,3250782.100679974
2021-12-13,76.10220027359225,1033083328.3418698,3812486.724278287
2021-12-14,61.666298599671336,840457675.7767624,9205882.999098783
2021-12-15,63.74061794318473,865251124.6091459,4792312.557512603
2021-12-16,65.59938759624451,890232311.8479718,4506823.2830105405
2021-12-17,67.05940124249031,910606035.8649478,2596781.178341008
2021-12-18,62.30432770077106,845859500.7047539,3962069.645995698
2021-12-19,66.52285934101214,892805498.9732875,2334017.1432396458
2021-12-20,82.87926731682222,1125529127.60641,85090354.38834445
2021-12-21,71.50962643212708,972849933.1204056,33225742.527632773
2021-12-22,71.34785775430761,971853532.6526002,8255597.087796589
2021-12-23,69.93735421878138,951651909.5750144,7027776.629636276
2021-12-24,76.80722272478067,1043771502.955676,10212575.295075543
2021-12-25,75.47438296898294,1027655098.2378803,5593867.246733587
2021-12-26,81.28535031746867,1107534130.436904,4176718.121589032
2021-12-27,80.25533108683878,1093210743.4839194,3983200.017095179
2021-12-28,78.94154737804094,1075572456.016976,4374354.173115602
2021-12-29,72.72325385977152,991320292.3228328,4907232.293065635
2021-12-30,69.13895686642543,939425783.0985042,2864703.7321601897
2021-12-31,72.4535318404456,986712611.4584508,3513441.00624688
2022-01-01,70.02268119047274,954861905.82773,2701815.799929436
2022-01-02,74.79665631581173,1020484733.4264476,3997953.3059366383
2022-01-03,73.89749252034495,1008769753.914298,3447346.474155416
2022-01-04,71.59200409668686,976854516.9831902,1876984.095714838
2022-01-05,70.03075001401254,959737682.2279612,4720403.767464959
2022-01-06,66.84622060540667,914737009.9217986,3400573.4464036566
2022-01-07,64.07384475909242,877874486.8636748,3786824.491040844
2022-01-08,58.81800637161549,803739552.8478229,3577663.360964596
2022-01-09,56.513061000655846,773926017.9860713,3001337.2654988314
2022-01-10,56.66728259630487,773407108.0291047,3730451.872412774
2022-01-11,54.04502278496618,738838051.8233192,3786036.2818134935
2022-01-12,56.810349019665296,777658830.1065534,3090381.9428421347
2022-01-13,62.294163156288654,850527947.3672853,2647908.872956292
2022-01-14,58.174958831419104,796744261.9079227,2761835.94398858
2022-01-15,74.26027091759737,1025506493.769115,44687628.58429217
