date,bitcoin,dogecoin,stellar,ripple,litecoin,tether,ethereum,bitcoin-cash,binancecoin,cardano,tron,chainlink,weth,usd-coin
2020-08-31 00:00:00+00:00,0.051261506755982775,0.018055737239854406,0.015585020619135087,0.14437029920248545,0.09448463805916273,-0.0010726551918057972,0.2464539432814094,-0.0491098132492802,0.16491294099842269,-0.1840990164230848,0.33546228958884833,0.7964019734343303,0.2453515904205104,0.004423784411805444
2020-09-30 00:00:00+00:00,-0.07666077824822609,-0.21012708918785872,-0.28057244318316044,-0.15058971063990556,-0.3181819164129273,0.001451544958048449,-0.17530523258811895,-0.19607649781379152,0.19761172844440664,-0.14615092904098767,-0.022810887193945265,-0.4911486812023483,-0.1749717451535319,-0.002292678899375962
2020-10-31 00:00:00+00:00,0.22242567825951884,-0.030811027251909963,0.03546565572265507,-0.0175717955605958,0.16573801822710305,-0.0015370121334831038,0.06326730852001648,0.13415941432969777,-0.010013044841662698,-0.08315186260760059,-0.02788917712592974,0.09292642188200471,0.05957333767264884,-0.0036864249970887065
2020-11-30 00:00:00+00:00,0.2943298114657933,0.2865924066250936,0.9272138367402826,0.9311065730882966,0.3843790395991252,0.0010088665899554599,0.4061612395529272,0.08534109093925887,0.05511081284811292,0.5797635279934915,0.1792870681342385,0.1850252860898708,0.40708389701475467,0.0036540143587982113
2020-12-31 00:00:00+00:00,0.4618999279720409,0.30000145938579204,-0.3862731247976441,-1.0490379241126224,0.4907925727609101,0.0009401020347592416,0.2699367730118787,0.2309379821701974,0.23662353714479084,0.10320284204901742,-0.12645543490077446,-0.1677408600701712,0.27225079029224214,0.0009532172535044563
2021-01-31 00:00:00+00:00,0.1705423130603916,1.8122639809324101,0.8974184036466277,0.7088527078948944,0.028539049960487346,-0.005064164398400763,0.6004622664608718,0.1397751074938066,0.15655730857504271,0.6698266266426864,0.16321599034736264,0.7350706335992296,0.6051791462337309,-0.0041542222258954525
2021-02-28 00:00:00+00:00,0.3105369137977713,0.5786993959200124,0.3143739314711639,0.02801303983287127,0.2646849972770564,-0.0025212330841298215,0.07554876366292453,0.16985526842689286,1.6256386944327765,1.3150803818549077,0.39331677183179564,0.11612646517988405,0.05944574301696227,0.012544770566894788
2021-03-31 00:00:00+00:00,0.22915662623434574,0.0717248372056451,-0.09573660730198054,0.24581859798457356,0.12182621369418864,0.0059276331387361995,0.21779622289855147,0.06907976979668984,0.31092535272209326,-0.1030103704311695,0.33528710494387404,0.050842097397813965,0.23053749585036148,-0.008350707897418876
2021-04-30 00:00:00+00:00,-0.09041756929783303,1.7234873072803318,0.20435667655461837,0.9030605103073229,0.26760335133211594,0.0007921308055300387,0.40439772572878646,0.5180889817421116,0.6620564098984493,0.08217940405647561,0.6132423987774753,0.2695684727440361,0.4034465578041757,0.0007770849103084302
2021-05-31 00:00:00+00:00,-0.4059237487848569,-0.015882631413678898,-0.2723065192318229,-0.4342059892331272,-0.4034418832278575,-0.0026508427201001553,-0.14058416321217804,-0.28433414900390175,-0.6111379594170445,0.18149453651838898,-0.5235347316893587,-0.3032221302639393,-0.1431069594229789,-0.0010349619126717414
2021-06-30 00:00:00+00:00,0.007093455047772147,-0.13454682246711983,-0.2909169321249642,-0.24832034530366684,-0.1705629317315812,0.0023706756405685713,-0.09928875837561842,-0.2334002340359718,-0.07873236786010501,-0.13971559400619735,-0.0583133934106454,-0.31563488491197245,-0.09171432028225854,-0.0008895053934638939
2021-07-31 00:00:00+00:00,0.153493601411108,-0.24499602952136768,-0.006943784713675107,0.06575925298204247,0.012255129696962136,0.0017635915422713243,0.1266858141484218,0.05198206122740564,0.07000119476357813,-0.04867340941793225,-0.0716753095104918,0.13186312646970472,0.12074883555889057,0.006130300738609265
2021-08-31 00:00:00+00:00,0.11663693842663105,0.27834343097359016,0.17101417810719216,0.3827832359730051,0.14109985377148296,-0.0028244168482449844,0.2721916994886591,0.13506509350082258,0.35670015014810486,0.7372046528519494,0.3136660064300345,0.11672134782624466,0.27159393297140483,-0.005004305590407733
2021-09-30 00:00:00+00:00,-0.12498414247097372,-0.31102395492384305,-0.20054451864720874,-0.17547228511829083,-0.14674305883787092,0.004183440102943095,-0.12404209000407848,-0.2649273548047789,-0.22490168676549838,-0.28225215271596066,-0.003361010997457992,-0.09113288664719171,-0.1233245764521736,0.0028031347041575557
2021-10-31 00:00:00+00:00,0.39670236923865065,0.2957884234172176,0.2796083134433389,0.14770811726230598,0.27108421297892277,-0.0011603597018844097,0.4150358591892993,0.18535863150135914,0.35843698249031,-0.05346584469494519,0.15984512825043684,0.25819279981864784,0.4134512834517001,-0.0011155341789707478
2021-11-30 00:00:00+00:00,-0.06667379426605335,-0.2203415191689314,-0.08519994059218731,-0.08181495850430574,0.08307085113034605,-0.0027085268740783975,0.02735179383008643,-0.016154165646087036,0.16876638167800587,-0.19639398368795913,-0.04268997758823353,-0.17243517083030566,0.02768978680934695,-0.0039025601561210477
2021-12-31 00:00:00+00:00,-0.2036106548005448,-0.22671581356530535,-0.20499631887062034,-0.16514040021057097,-0.3336688538363041,0.001664287466516849,-0.17930974356627438,-0.28738741182248523,-0.18516807721292364,-0.1660811508168946,-0.2181093948470878,-0.22462907109091065,-0.17636406113308525,0.0047775845487626695
2022-01-31 00:00:00+00:00,-0.21707891806420987,-0.20536943251950837,-0.31689506068723067,-0.32977528019964386,-0.3074713373938133,0.0005330285660479939,-0.35294388990113457,-0.39094164307864737,-0.3149070549561454,-0.26767491297188145,-0.2805950457423621,-0.1132507170854518,-0.35231395401359067,-0.002521174538886781
2022-02-28 00:00:00+00:00,-0.0047386039040347334,-0.12206696357081703,-0.07357150900728571,0.17659439001475705,-0.05416193970510681,0.0006643234659122239,0.007367188775433726,0.043972205842882445,-0.046090955868673504,-0.18838981796891638,-0.011601803555801487,-0.26501927907435807,0.004932668999040607,0.0017198721645155003
2022-03-31 00:00:00+00:00,0.21909082736016403,0.14776147459741396,0.2563978034227262,0.17672001993695333,0.23964310303139147,-0.0031389592973189,0.25220872228648744,0.2203642958749255,0.2034073882579625,0.3241121693992922,0.22801088034100223,0.23200902147984676,0.2533084850181956,0.0053969910029596415
2022-04-30 00:00:00+00:00,-0.1969338944885632,-0.05949810055755622,-0.27526438442437756,-0.3400183865472618,-0.26660236215263944,0.001826998331151691,-0.18314964128770578,-0.25431865808622395,-0.11938285766018968,-0.3894934075128925,-0.13842963494542232,-0.3637559758255815,-0.18330491675101473,-0.01045033773393283
2022-05-31 00:00:00+00:00,-0.19695365564358067,-0.42936953170277087,-0.21608375722652015,-0.38030995019609487,-0.3729788884523329,-0.0008097373988551756,-0.3447330200490297,-0.4075910080375167,-0.19858182614198383,-0.3455588298596645,0.2700799931282454,-0.47319726076335455,-0.34564373561482065,0.0038702487675226697
2022-06-30 00:00:00+00:00,-0.45646327619482485,-0.23368758399105888,-0.2692725480012676,-0.23923060119196785,-0.2564502895929539,0.0005855287409715077,-0.5967986553286982,-0.6289183723188961,-0.38438475417726514,-0.20433865446381444,-0.25075545358226414,-0.18483254063982793,-0.5947990199753583,-0.00039910364357727355
2022-07-31 00:00:00+00:00,0.16236530846146494,0.0009897072708233083,0.08416852050692127,0.1608543915472494,0.120907677875923,-0.00047085005917077395,0.4344206414529865,0.3252378486996865,0.2699909393246183,0.12374907074875127,0.06515558481291897,0.2305952639083616,0.4333225542052711,2.1310530132836e-05
2022-08-31 00:00:00+00:00,-0.17755724689073543,-0.12213564999959596,-0.15291131429381274,-0.16712607455988657,-0.12754321630033694,-0.0009714489860179751,-0.10647859499598224,-0.23275800046032108,-0.021343576063400975,-0.15104711290969977,-0.06547999420250847,-0.1744892780167785,-0.10788696557342989,-0.0024390331596158975
2022-09-30 00:00:00+00:00,-0.012272999493362415,-0.014910532001523296,0.12060501215904106,0.39350859838761315,0.015444146043213305,0.00042837191488308366,-0.1327720721829993,0.018674016250289527,0.0086893271813098,-0.032996882431614354,-0.06103470816779653,0.1862840441430606,-0.13433958319097514,0.0010951610034442498
2022-10-31 00:00:00+00:00,0.05277007641316055,0.6602382522592235,-0.03853716190006218,-0.05938708323895295,0.025898878249265855,7.015532750645006e-05,0.17491061554433154,-0.005169450480142808,0.10003100789312085,-0.0775181638138865,0.03353233463479163,-0.01594573834345976,0.1765779905841102,0.00023600188504982987
2022-11-30 00:00:00+00:00,-0.22661139640920203,-0.13730680272344775,-0.22136885308358728,-0.13483296298557276,0.3163805418776551,-6.185592226731613e-05,-0.2680587203173799,-0.04633093675476631,-0.056367735047207226,-0.26784475259591034,-0.16671969088176516,-0.05993318423975943,-0.26611697612036356,0.0007240366095789572
2022-12-31 00:00:00+00:00,0.009807047039678796,-0.4042268204796333,-0.20703018431010992,-0.14615405400619072,-0.11187776257834361,5.339836785788141e-05,-0.014756540416456595,-0.13969976987504776,-0.18708032706887087,-0.23264335530824165,0.019360895784690108,-0.2932132289843273,-0.015718348606635985,-7.93761025238832e-05
2023-01-31 00:00:00+00:00,0.31888541257867487,0.25502862467925513,0.21833661923278544,0.1374567920106812,0.29707498685977046,0.001374708734274423,0.26863388964678164,0.30221452031221246,0.22236462157917053,0.41817130559357085,0.13586244769839048,0.2347742816665787,0.2687619308036738,0.0017833966747922395
2023-02-28 00:00:00+00:00,0.029241075321351846,-0.08028954710962762,-0.01694411346947115,-0.04383257660382356,0.027960842317795644,-0.0008376683799416111,0.04080277416775102,0.03191906048723616,-0.008167862607267293,-0.021335214762949795,0.10813590523550853,0.051946873605399034,0.04120385869021349,-0.0014390937218648862
2023-03-31 00:00:00+00:00,0.17590076018985942,-0.08977297321897412,0.18208315843358763,0.34800497655624896,-0.05374419842166856,9.194907212584437e-05,0.09282251181929893,-0.10650208396167192,0.04041358362359094,0.03149474376435198,-0.06604389199800399,-0.0054019865498891526,0.09341434030179006,-0.00039891662390642986
2023-04-30 00:00:00+00:00,0.04111092853465651,0.09107881481383506,-0.10338860025188057,-0.11732159941902927,0.020894291478640695,0.00027861272386531195,0.06078654751403123,-0.012575426003600905,0.01456680410130251,0.06549552053742345,0.04447868651543176,-0.008462831736464088,0.06131142564645584,0.00010178034448298145
2023-05-31 00:00:00+00:00,-0.05284864187819346,-0.11940344418102725,-0.054488755948018365,0.0891714977551642,0.014504514703867011,-0.0006751915490772959,-0.0022044958683600764,-0.046550217649804375,-0.03211686233703297,-0.06314326043426594,0.11711528853475688,-0.0824997133268587,-0.003354823774889243,-0.0007224528372643852
2023-06-30 00:00:00+00:00,0.09469694402491181,-0.1317164179477589,0.12021847318737679,-0.09583129479989465,-0.08437666630331819,0.00010640426809202519,-0.02537505461650865,0.7981816077508039,-0.28895200495021084,-0.31539777538357405,-0.0262295858771109,-0.11320220582940373,-0.025339584970601074,1.8300931039366755e-05
2023-07-31 00:00:00+00:00,-0.03980330449891131,0.20676887963863833,0.42574952035684704,0.3956241443818454,0.10403970582198313,-0.0001454306727462684,0.0045351083310800205,-0.0026741774705813337,0.038387718776149465,0.13419721322350495,0.07255095859444947,0.24753630561873963,0.004360081478889793,0.00035068584824808114
2023-08-31 00:00:00+00:00,-0.07004165678125936,-0.1698366025742112,-0.2638827349992846,-0.28920598921518664,-0.3307079138485535,-0.0005227451801766061,-0.08795279819026228,-0.15866676642856423,-0.08070681608284361,-0.17179677550659658,-0.05755163460224465,-0.2428008020488309,-0.08618762485317784,-0.00033871830480404795
2023-09-30 00:00:00+00:00,-0.01402092944556643,-0.05743174195783047,-0.06424366681733173,-0.012560334704380343,-0.03015892164203255,0.0001466248468984285,-0.022009893851957507,0.0866919099557175,-0.039161618239372614,-0.06270332652532833,0.1637771898254298,0.29375317887515,-0.024667034885137062,0.00020160766269752055
2023-10-31 00:00:00+00:00,0.24815630167504518,0.11389287424192501,0.05323514052108698,0.1044064766316362,0.053415531323706376,0.0007217258755947109,0.08150892586869993,0.04478204269980039,0.058836909170917176,0.19396698380759436,0.07093906079398908,0.34450336281642974,0.0821483458642048,0.0001154086313194872
2023-11-30 00:00:00+00:00,0.09166102411594582,0.14350808631807788,-0.005553567325221161,0.05134467668992796,0.009686883135090146,-0.0005715008885097138,0.11290492694578724,-0.0988879676655136,-0.0043217308604534075,0.23059250197052594,0.0786730164547671,0.2548416501188548,0.11373197188961415,-0.0006619440380722281
2023-12-31 00:00:00+00:00,0.11032574373674309,0.11399681691711773,0.11368029637938934,0.020517218523582095,0.04771478554522491,0.00021964058053465453,0.12441449529881644,0.19673913405344431,0.334583700756165,0.4571917006296574,0.02474495601045729,0.047705132069288766,0.12080297432086484,0.0008308970822843
2024-01-31 00:00:00+00:00,0.0157776097736145,-0.12229559974659282,-0.16241882725442514,-0.19637171263430553,-0.08313498591904898,0.000503246868246587,0.021412502354195666,-0.1339934337340879,-0.03250372747637062,-0.1572204305235959,0.05628832117391045,0.01563326230777437,0.03359831630425143,0.0011086899342917255
2024-02-29 00:00:00+00:00,0.37741729672031726,0.38001856169400516,0.07019792282957678,0.1208240047675568,0.10237888204687655,-0.001958430962306238,0.36625406888818524,0.2246565116854966,0.3034005585974769,0.20427881604732306,0.2379889398693857,0.23075428389480346,0.3548433138970379,-0.0005633610356367977
2024-03-31 00:00:00+00:00,0.1081300111567824,0.5387638308471842,0.1400228515369262,0.07432181663440503,0.3195786437200354,0.0018029683975712182,0.036835797613561094,0.6978632577139536,0.36764319041520926,0.020501772259423637,-0.14966995796984728,-0.025782295516364438,0.03911051886950768,-0.0005339962479498411
2024-04-30 00:00:00+00:00,-0.08851662093717617,-0.33168520897334136,-0.21682003765121344,-0.1874316248688495,-0.20921941863519924,-0.00123588061391133,-0.08752983686381899,-0.24927856800112166,-0.013324078274404298,-0.3436034675654246,-0.029291960229887542,-0.2983445033384325,-0.08727449402759838,-0.0007805924341481708
2024-05-31 00:00:00+00:00,0.06925377258435443,0.10602818190972403,-0.04795172169153662,0.007848945900351014,0.01089039071964458,0.0001774526440109163,0.15397338277922357,-0.0005565881413358964,0.0030847155272962215,-0.023769023789660285,-0.060295577675504,0.2445820577210028,0.15346516259957674,0.0005450584610607764
2024-06-30 00:00:00+00:00,-0.116321444850834,-0.2710963665010469,-0.17166691272198512,-0.09548230104205363,-0.11805375882581788,-0.0011561690001815213,-0.10610091282729393,-0.20155005693906902,-0.04475193716554518,-0.15237468118034483,0.11197984046109517,-0.285284474353216,-0.10561312818677672,-0.00035858836663930373
2024-07-31 00:00:00+00:00,0.08431905329440965,0.031084275114612592,0.12975275011275725,0.2851925695185728,-0.045265415303602945,0.0013273938660810316,-0.028369158992084535,0.1288840080707655,0.029066025244067553,0.046461426052816904,0.059119761656523696,-0.02721992880564105,-0.028629557464120346,0.0003399729076523749
2024-08-31 00:00:00+00:00,-0.11278601996557712,-0.2050002881605069,-0.09293999965016161,-0.10050065754428816,-0.09829499966155048,0.00047581643866669796,-0.25961688633888985,-0.2854373804421608,-0.08989678920428593,-0.14516026288123623,0.18490473329559273,-0.1660865527891265,-0.2598096754425766,3.8588616354051135e-05
2024-09-30 00:00:00+00:00,0.10436392565354864,0.19928920340538672,0.08544732075408268,0.12453510979944371,0.06522354714591774,-0.00024151896954898637,0.0508740278113241,0.08161924164881239,0.10815134545535926,0.13512224931967048,-0.022048098158883433,0.11453298780140557,0.05046602727360441,-0.0002672569218514157
2024-10-31 00:00:00+00:00,0.09686736032141731,0.30003319137138007,-0.06875974712047273,-0.20659396797626742,0.03536889761510581,-0.0008707642130356182,-0.0007511548630629692,0.0472640769115389,-0.00142510717514101,-0.11317455645517384,0.07817603129991296,-0.007705465863279251,0.00043847127426752705,-2.0135850828542145e-05
2024-11-30 00:00:00+00:00,0.29795928120739834,0.9277796334172483,1.758813573036696,1.2415918338468575,0.3659761015306283,0.00189154798788323,0.3030030680756698,0.33812199835981865,0.09444394861965143,1.1123721233249244,0.19010096858358333,0.3914723962565077,0.3024593122029601,0.0006311275532236018
2024-12-31 00:00:00+00:00,-0.050789026885287074,-0.30661238315936934,-0.5084549493476342,0.12836509869703816,-0.043420407193943,-0.002456169967876792,-0.06863556095584467,-0.1575347102870114,0.07122193883881928,-0.22840680944409825,0.21228783638330934,0.11629373664134607,-0.06812749259267308,7.919199838280885e-05
2025-01-31 00:00:00+00:00,0.12329363681624696,0.055221250336588736,0.26229840054492903,0.4205339589133104,0.2693611076565165,0.0016009975016664248,-0.033680072285177665,-0.019164397562134013,-0.037918074864986724,0.11202063762364234,-0.0033537752557289387,0.17428696031437083,-0.03368036569094608,-0.00041878248033372877
2025-02-28 00:00:00+00:00,-0.21265379600367718,-0.4706993299308737,-0.4194893417279824,-0.3539719598081618,-0.024506575889386026,-0.0010413809827639622,-0.34289546123098574,-0.3818646492189274,-0.1118486631450945,-0.3969428709548658,-0.09998987186500854,-0.4823758464295335,-0.34451011227173256,-0.00015360705849408175
2025-03-31 00:00:00+00:00,0.015184851598027342,-0.0024684035568129157,0.09620589350741819,-0.004018619556489494,-0.018992250128107666,0.0005500894090816797,-0.0409510831014537,0.04779472613772534,0.004907583176575113,0.01860159314066477,0.02523865172598366,-0.021364393043853545,-0.04056139461983278,-9.67898010992988e-06
